timestamp,Energy KWh,Power KW,Radiation,Asset,Type,pv_on
2023-01-01 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 05:00:00,0.0,0.0,9.699,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 05:30:00,2.397,4.7935,22.631,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 06:00:00,30.676000000000002,61.353,101.032,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 06:30:00,78.65,157.2995,202.064,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 07:00:00,137.88600000000002,275.7715,315.8265,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 07:30:00,178.151,356.3025,433.0235,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 08:00:00,236.49200000000002,472.98299999999995,519.305,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 08:30:00,234.175,468.351,595.281,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 09:00:00,259.618,519.2370000000001,656.1025,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 09:30:00,279.506,559.012,711.8725,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 10:00:00,275.222,550.444,716.116,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 10:30:00,236.974,473.94899999999996,703.184,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 11:00:00,233.096,466.1925,678.734,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 11:30:00,236.358,472.7165,650.445,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 12:00:00,202.412,404.8235,593.0585000000001,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 12:30:00,154.404,308.8075,516.2745,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 13:00:00,116.842,233.68400000000003,415.24199999999996,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 13:30:00,104.441,208.881,315.8265,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 14:00:00,57.963,115.9255,215.19799999999998,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 14:30:00,20.988,41.9775,114.166,E.K. Chalki,PhotovoltaicArray,1
2023-01-01 15:00:00,0.0,0.0,55.567499999999995,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 15:30:00,0.0,0.0,11.1135,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-01 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 05:00:00,0.0,0.0,9.6855,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 05:30:00,2.592,5.184,22.5995,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 06:00:00,30.765,61.5315,102.1,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 06:30:00,85.035,170.07049999999998,203.797,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 07:00:00,141.454,282.909,323.048,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 07:30:00,183.957,367.915,448.151,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 08:00:00,222.211,444.4225,553.8835,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 08:30:00,265.669,531.3389999999999,653.1585,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 09:00:00,283.90200000000004,567.8040000000001,722.167,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 09:30:00,320.86199999999997,641.7255,781.0865,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 10:00:00,334.14300000000003,668.2855,804.2909999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 10:30:00,321.959,643.918,815.591,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 11:00:00,314.655,629.3085,789.9645,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 11:30:00,285.879,571.7574999999999,752.0305000000001,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 12:00:00,267.203,534.405,680.8025,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 12:30:00,233.721,467.44050000000004,598.4765,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 13:00:00,188.419,376.8375,490.7265,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 13:30:00,138.425,276.851,374.502,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 14:00:00,79.55099999999999,159.101,252.829,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 14:30:00,27.054000000000002,54.109500000000004,129.3405,E.K. Chalki,PhotovoltaicArray,1
2023-01-02 15:00:00,0.0,0.0,61.542500000000004,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 15:30:00,0.0,0.0,12.3085,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-02 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 05:00:00,0.0,0.0,10.274999999999999,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 05:30:00,2.635,5.271,23.975,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 06:00:00,30.962,61.924,105.3695,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 06:30:00,84.11500000000001,168.2305,208.523,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 07:00:00,144.793,289.58750000000003,329.2045,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 07:30:00,194.351,388.702,456.5345,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 08:00:00,246.498,492.9945,564.5225,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 08:30:00,265.73400000000004,531.4685,666.0645,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 09:00:00,297.592,595.1855,735.572,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 09:30:00,331.722,663.444,794.4014999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 10:00:00,337.889,675.7785,818.175,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 10:30:00,329.22299999999996,658.4449999999999,830.2635,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 11:00:00,323.681,647.363,805.4825000000001,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 11:30:00,292.202,584.403,768.412,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 12:00:00,263.338,526.674,696.2850000000001,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 12:30:00,232.409,464.8165,612.473,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 13:00:00,193.878,387.7555,502.67100000000005,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 13:30:00,153.635,307.27,384.206,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 14:00:00,85.768,171.5365,260.301,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 14:30:00,27.844,55.6875,134.5825,E.K. Chalki,PhotovoltaicArray,1
2023-01-03 15:00:00,0.0,0.0,64.471,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 15:30:00,0.0,0.0,12.894,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-03 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 05:00:00,0.0,0.0,8.448,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 05:30:00,2.372,4.7445,19.712,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 06:00:00,27.523,55.045,90.1115,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 06:30:00,66.036,132.07299999999998,167.35,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 07:00:00,106.738,213.4775,272.346,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 07:30:00,162.335,324.671,399.4675,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 08:00:00,216.499,432.99800000000005,503.056,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 08:30:00,243.135,486.2695,598.799,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 09:00:00,256.235,512.4694999999999,657.7339999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 09:30:00,270.863,541.7255,704.3985,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 10:00:00,277.499,554.999,724.5129999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 10:30:00,273.943,547.8865000000001,735.777,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 11:00:00,269.554,539.108,727.1275,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 11:30:00,260.262,520.5235,711.841,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 12:00:00,238.64600000000002,477.2925,643.453,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 12:30:00,215.339,430.6795,559.7774999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 13:00:00,172.01999999999998,344.0415,465.241,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 13:30:00,128.87199999999999,257.745,364.66999999999996,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 14:00:00,86.246,172.49200000000002,251.4275,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 14:30:00,30.814,61.627500000000005,133.9605,E.K. Chalki,PhotovoltaicArray,1
2023-01-04 15:00:00,0.0,0.0,65.371,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 15:30:00,0.0,0.0,13.074,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-04 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 05:00:00,0.0,0.0,9.638,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 05:30:00,2.592,5.184,22.488500000000002,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 06:00:00,30.765,61.5315,101.60050000000001,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 06:30:00,86.265,172.53,201.9955,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 07:00:00,141.34799999999998,282.69550000000004,320.4625,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 07:30:00,180.777,361.5545,445.7555,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 08:00:00,222.162,444.32550000000003,551.773,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 08:30:00,266.115,532.2294999999999,651.365,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 09:00:00,284.228,568.4555,720.8389999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 09:30:00,321.296,642.593,780.2735,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 10:00:00,333.945,667.8905,804.1669999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 10:30:00,321.97,643.939,816.2149999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 11:00:00,317.472,634.942,791.5174999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 11:30:00,285.327,570.6545,754.5715,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 12:00:00,266.209,532.4195,684.496,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 12:30:00,236.53,473.0605,604.1795,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 13:00:00,194.606,389.212,497.961,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 13:30:00,153.635,307.27,382.30600000000004,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 14:00:00,89.75999999999999,179.5195,260.6265,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 14:30:00,28.442,56.885,136.9395,E.K. Chalki,PhotovoltaicArray,1
2023-01-05 15:00:00,0.0,0.0,66.261,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 15:30:00,0.0,0.0,13.252,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-05 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 03:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 04:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 04:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 05:00:00,0.0,0.0,7.8165000000000004,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 05:30:00,1.526,3.053,18.238500000000002,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 06:00:00,19.473,38.9465,77.963,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 06:30:00,62.68,125.3595,162.1385,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 07:00:00,91.93799999999999,183.875,276.3775,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 07:30:00,132.202,264.4045,392.6205,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 08:00:00,214.81099999999998,429.62149999999997,499.84450000000004,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 08:30:00,244.239,488.4765,604.0625,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 09:00:00,232.53300000000002,465.068,678.2175,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 09:30:00,302.084,604.169,742.3515,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 10:00:00,275.175,550.35,769.809,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 10:30:00,264.78,529.56,785.0405,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 11:00:00,264.289,528.5785,764.798,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 11:30:00,258.619,517.238,732.731,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 12:00:00,253.64100000000002,507.28099999999995,664.5889999999999,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 12:30:00,234.753,469.506,588.4295,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 13:00:00,156.009,312.0195,487.619,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 13:30:00,144.312,288.622,374.58299999999997,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 14:00:00,74.178,148.356,255.534,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 14:30:00,30.814,61.627500000000005,134.481,E.K. Chalki,PhotovoltaicArray,1
2023-01-06 15:00:00,0.0,0.0,65.136,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 15:30:00,0.0,0.0,13.027,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 16:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 16:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 17:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 17:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 18:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 18:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 19:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 19:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 20:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 20:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 21:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 21:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 22:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 22:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 23:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-06 23:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 00:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 00:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 01:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 01:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 02:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 02:30:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
2023-01-07 03:00:00,0.0,0.0,0.0,E.K. Chalki,PhotovoltaicArray,0
